Date	1-1	1-2	1-3	2-1	2-2	2-3	3-1	3-2	3-3	4-1	4-2	4-3	5-1	5-2	5-3	6-1	6-2	6-3	7-1	7-2	7-3	8-1	8-2	8-3	9-1	9-2	9-3	10-1	10-2	10-3	11-1	11-2	11-3	12-1	12-2	12-3	13-1	13-2	13-3	14-1	14-2	14-3	15-1	15-2	15-3	16-1	16-2	16-3	17-1	17-2	17-3	18-1	18-2	18-3	19-1	19-2	19-3	20-1	20-2	20-3	21-1	21-2	21-3	22-1	22-2	22-3	23-1	23-2	23-3	24-1	24-2	24-3	25-1	25-2	25-3	26-1	26-2	26-3	27-1	27-2	27-3	28-1	28-2	28-3	29-1	29-2	29-3	30-1	30-2	30-3	31-1	31-2	31-3	32-1	32-2	32-3	33-1	33-2	33-3	34-1	34-2	34-3	35-1	35-2	35-3	36-1	36-2	36-3	37-1	37-2	37-3	38-1	38-2	38-3	39-1	39-2	39-3	40-1	40-2	40-3	41-1	41-2	41-3	42-1	42-2	42-3	43-1	43-2	43-3	44-1	44-2	44-3	45-1	45-2	45-3	46-1	46-2	46-3	47-1	47-2	47-3	48-1	48-2	48-3	49-1	49-2	49-3	50-1	50-2	50-3	51-1	51-2	51-3	52-1	52-2	52-3	53-1	53-2	53-3	54-1	54-2	54-3	55-1	55-2	55-3	56-1	56-2	56-3	57-1	57-2	57-3	58-1	58-2	58-3	59-1	59-2	59-3	60-1	60-2	60-3	61-1	61-2	61-3	62-1	62-2	62-3	63-1	63-2	63-3	64-1	64-2	64-3	65-1	65-2	65-3	66-1	66-2	66-3	67-1	67-2	67-3	68-1	68-2	68-3	69-1	69-2	69-3	70-1	70-2	70-3	71-1	71-2	71-3	72-1	72-2	72-3	73-1	73-2	73-3	74-1	74-2	74-3	75-1	75-2	75-3	76-1	76-2	76-3	77-1	77-2	77-3	78-1	78-2	78-3	79-1	79-2	79-3	80-1	80-2	80-3	81-1	81-2	81-3	82-1	82-2	82-3	83-1	83-2	83-3	84-1	84-2	84-3	85-1	85-2	85-3	86-1	86-2	86-3	87-1	87-2	87-3	88-1	88-2	88-3	89-1	89-2	89-3	90-1	90-2	90-3	91-1	91-2	91-3	92-1	92-2	92-3	93-1	93-2	93-3	94-1	94-2	94-3	95-1	95-2	95-3	96-1	96-2	96-3	97-1	97-2	97-3	98-1	98-2	98-3	99-1	99-2	99-3	100-1	100-2	100-3	101-1	101-2	101-3	102-1	102-2	102-3	103-1	103-2	103-3	104-1	104-2	104-3	105-1	105-2	105-3	106-1	106-2	106-3	107-1	107-2	107-3	108-1	108-2	108-3	109-1	109-2	109-3	110-1	110-2	110-3	111-1	111-2	111-3	112-1	112-2	112-3	113-1	113-2	113-3	114-1	114-2	114-3	115-1	115-2	115-3	116-1	116-2	116-3	117-1	117-2	117-3	118-1	118-2	118-3	119-1	119-2	119-3	120-1	120-2	120-3	121-1	121-2	121-3	122-1	122-2	122-3	123-1	123-2	123-3	124-1	124-2	124-3	125-1	125-2	125-3	126-1	126-2	126-3	127-1	127-2	127-3	128-1	128-2	128-3	129-1	129-2	129-3	130-1	130-2	130-3	131-1	131-2	131-3	132-1	132-2	132-3	133-1	133-2	133-3	134-1	134-2	134-3	135-1	135-2	135-3	136-1	136-2	136-3	137-1	137-2	137-3	138-1	138-2	138-3	139-1	139-2	139-3	140-1	140-2	140-3	141-1	141-2	141-3	142-1	142-2	142-3	143-1	143-2	143-3	144-1	144-2	144-3	145-1	145-2	145-3	146-1	146-2	146-3	147-1	147-2	147-3	148-1	148-2	148-3	149-1	149-2	149-3	150-1	150-2	150-3
24.04.2018 16:00	4	-8	142	3	-6	-3	3	-10	71	1	-6	37	3	-6	-3	1	-10	-9	2	-6	-4	2	-8	-6	3	-5	-2	0	-6	-6	0	-6	-6	-2	-9	-11	-104	3	109	-63	0	-63	-116	-2	-118	-149	8	-141	0	-7	44	-1	-10	-11	0	-8	-8	0	-9	-9	1	-8	-7	3	-6	115	47	-3	44	12	-13	-1	33	-12	21	28	-7	21	20	-8	226	17	-26	-9	-3	-8	-11	-1	-7	-8	114	1	115	109	-3	106	119	-4	115	80	-4	76	58	-10	48	21	4	192	13	7	20	9	7	16	12	13	25	16	7	23	20	3	23	0	5	5	3	-11	-8	6	-7	-1	-2	-9	-11	20	-9	11	27	-5	22	1	-6	-5	14	-2	12	-3	5	2	-1	5	4	-3	7	4	27	8	35	-149	11	-138	18	-9	9	19	3	22	18	-6	12	0	8	8	-145	5	-140	-157	6	-151	18	8	26	98	0	98	37	-7	30	-1	4	3	-111	8	-103	-227	11	-216	-25	-3	-28	-45	-1	-46	-15	-5	-20	3	-6	-3	3	-7	-4	2	-7	-5	1	-8	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13	-3	-16	-14	-3	-17	-34	6	-28	-25	-6	54	-20	0	-20	-3	-2	131	-1	-5	-6	4	-8	-4	3	-6	-3	-5	-4	-9	-31	-7	98	-13	-5	-18	-12	-6	-18	3	-4	-1	-3	-8	-11	-22	-4	-26	-28	-8	-36	-37	-7	-44	-2	-6	-8	-54	-2	-56	-41	-3	-44	4	-6	-2	2	-6	-4	-2	-9	-11	-38	-9	-47	-28	-5	-33	-31	-3	-34	-17	-7	-24	9	-2	7	-10	-3	-13	-29	-7	-36	16	-6	10	0	-7	-7	-38	8	-30	-52	8	-44	-39	9	-30	-22	-10	-32	-18	-6	-24	-49	-8	-57	-22	-6	-28	-29	-4	-33	0	0	0	0	0	0	0	0	0	0	0	0	41	6	495	-9	3	-6	34	-1	33	44	-3	41	23	-5	18	-36	0	421	-58	3	-55	-75	4	-71	25	1	26	-2	2	0	7	7	14	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1011	1011	0	1020	1020	0	1020	1020	0	1020	1020	0	1013	1013	0	1014	1014	0	1014	1014	0	1014	1014	0	1007	1007	0	1011	1011	0	1011	1011
24.04.2018 17:00	0	-8	138	-1	-6	-7	-2	-10	66	-3	-6	33	-2	-5	-7	-3	-9	-12	-1	-6	-7	-2	-7	-9	-1	-4	-5	-3	-5	-8	-2	-6	-8	-3	-9	-12	-84	3	129	-117	0	-117	-191	-1	-192	-93	8	-85	1	-7	45	-1	-10	-11	0	-7	-7	1	-6	-5	1	-6	-5	3	-7	114	40	-4	36	13	-13	0	26	-12	14	21	-4	17	15	-7	222	16	-26	-10	0	-8	-8	0	-7	-7	152	1	153	120	-3	117	128	-5	123	73	-5	68	48	-10	38	15	3	185	10	7	17	0	8	8	5	12	17	11	7	18	15	2	17	-2	4	2	-1	-11	-12	7	-8	-1	-1	-9	-10	17	-8	9	22	-4	18	-2	-6	-8	11	-1	10	-6	5	-1	-5	5	0	-7	7	0	23	9	32	-109	10	-99	17	-9	8	17	4	21	16	-6	10	27	6	33	-91	7	-84	-156	7	-149	96	8	104	-22	0	-22	28	-7	21	28	4	32	-76	7	-69	-209	11	-198	-69	-1	-70	-91	0	-91	-96	-5	-101	-2	-6	-8	-2	-7	-9	-3	-6	-9	-2	-8	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	-3	-9	-8	-3	-11	-3	3	0	-28	-5	52	9	0	9	6	-3	139	-1	-5	-6	2	-8	-6	1	0	1	-4	-3	-7	-29	-4	103	-12	-4	-16	-9	-8	-17	1	-4	-3	-2	-7	-9	-16	-3	-19	-17	-7	-24	-22	-4	-26	14	-3	11	-46	-2	-48	-42	-2	-44	-2	-5	-7	0	-5	-5	-2	-9	-11	-40	-7	-47	-18	-4	-22	-14	-2	-16	-13	-5	-18	19	-2	17	8	-3	5	-17	-6	-23	32	-4	28	2	-8	-6	-7	6	-1	-26	9	-17	-5	6	1	-17	-9	-26	-13	-5	-18	-37	-5	-42	-7	-4	-11	-25	-2	-27	0	0	0	0	0	0	0	0	0	0	0	0	73	4	525	31	3	34	61	0	61	75	-4	71	45	-4	41	5	0	462	-19	2	-17	-20	2	-18	64	1	65	43	2	45	50	5	55	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1010	1010	0	1020	1020	0	1020	1020	0	1020	1020	0	1011	1011	0	1012	1012	0	1012	1012	0	1012	1012	0	1006	1006	0	1010	1010	0	1010	1010
24.04.2018 18:00	-5	-7	134	-6	-4	-10	-7	-10	61	-7	-6	29	-7	-5	-12	-7	-9	-16	-5	-6	-11	-6	-7	-13	-4	-5	-9	-7	-5	-12	-4	-6	-10	-4	-9	-13	-45	5	170	-154	2	-152	-236	1	-235	-21	9	-12	0	-6	45	-3	-9	-12	1	-6	-5	1	-6	-5	2	-7	-5	2	-7	113	32	-4	28	13	-13	0	18	-12	6	14	-5	9	10	-7	217	16	-26	-10	2	-7	-5	0	-7	-7	169	-1	168	115	-4	111	117	-5	112	58	-4	54	36	-10	26	12	3	182	10	7	17	-1	7	6	5	12	17	10	6	16	12	2	14	2	4	6	-5	-9	-14	7	-7	0	1	-8	-7	15	-6	9	17	-3	14	-5	-5	-10	6	0	6	-10	5	-5	-9	5	-4	-10	5	-5	15	9	24	-52	10	-42	16	-9	7	14	5	19	15	-7	8	44	6	50	-19	7	-12	-177	8	-169	167	9	176	-134	0	-134	20	-7	13	42	3	45	-34	7	-27	-161	12	-149	-104	0	-104	-126	2	-124	-169	-4	-173	-7	-5	-12	-6	-6	-12	-7	-5	-12	-6	-7	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-4	-2	0	-3	-3	28	5	33	-36	-3	46	34	2	36	13	-4	145	-1	-4	-5	0	-6	-6	-1	-2	-3	-1	-1	-2	-29	-1	106	-15	-3	-18	-5	-7	-12	0	-2	-2	1	-7	-6	-9	-2	-11	-6	-5	-11	-6	-4	-10	27	-4	23	-25	-1	-26	-29	-2	-31	-7	-3	-10	-1	-5	-6	-2	-8	-10	-35	-1	-36	-8	-3	-11	2	-1	1	-8	-6	-14	24	-2	22	23	-3	20	-6	-5	-11	42	-6	36	4	-6	-2	23	7	30	5	5	10	29	5	34	-13	-9	-22	-7	-6	-13	-24	-3	-27	7	-4	3	-24	-1	-25	0	0	0	0	0	0	0	0	0	0	0	0	85	5	538	61	4	65	74	0	74	83	-4	79	53	-4	49	44	2	503	23	2	25	37	3	40	82	1	83	75	3	78	80	9	89	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1009	1009	0	1021	1021	0	1021	1021	0	1021	1021	0	1010	1010	0	1011	1011	0	1011	1011	0	1011	1011	0	1005	1005	0	1009	1009	0	1009	1009
24.04.2018 19:00	-9	-7	130	-11	-4	-15	-11	-9	58	-11	-5	26	-11	-5	-16	-10	-9	-19	-9	-5	-14	-10	-7	-17	-8	-5	-13	-10	-5	-15	-5	-5	-10	-4	-8	-12	4	3	217	-154	3	-151	-229	4	-225	59	9	68	0	-5	46	-5	-9	-14	2	-5	-3	2	-5	-3	3	-4	-1	3	-5	116	27	-4	23	13	-12	1	12	-11	1	8	-4	4	6	-7	213	16	-27	-11	3	-5	-2	-1	-6	-7	161	-1	160	99	-5	94	92	-6	86	40	-5	35	24	-11	13	13	3	183	15	7	22	6	7	13	9	13	22	12	6	18	13	2	15	11	4	15	-6	-9	-15	9	-6	3	4	-8	-4	13	-6	7	11	-3	8	-7	-5	-12	1	0	1	-12	6	-6	-11	5	-6	-12	7	-5	6	10	16	16	10	26	17	-9	8	12	5	17	16	-7	9	53	6	59	63	7	70	-213	8	-205	223	7	230	-209	0	-209	15	-8	7	43	3	46	16	6	22	-71	13	-58	-117	2	-115	-137	4	-133	-209	-2	-211	-11	-5	-16	-10	-6	-16	-11	-5	-16	-10	-8	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	-3	5	8	-3	5	52	5	57	-43	0	42	51	2	53	16	-3	149	0	-2	-2	0	-6	-6	-1	-2	-3	4	-4	0	-32	-1	103	-21	-1	-22	0	-7	-7	0	-2	-2	3	-7	-4	-3	-3	-6	3	-8	-5	7	-6	1	37	-2	35	0	-2	-2	-9	-3	-12	-11	-2	-13	-3	-3	-6	-4	-5	-9	-22	-3	-25	2	-5	-3	17	-1	16	-2	-5	-7	25	0	25	31	-3	28	5	-5	0	47	-4	43	3	-7	-4	50	7	57	32	6	38	59	10	69	-11	-4	-15	1	-5	-4	-11	-7	-18	19	-2	17	-22	3	-19	0	0	0	0	0	0	0	0	0	0	0	0	77	6	531	76	4	80	71	1	72	71	-3	68	49	-4	45	75	2	534	61	2	63	77	4	81	80	3	83	84	4	88	86	8	94	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1009	1009	0	1021	1021	0	1021	1021	0	1021	1021	0	1009	1009	0	1010	1010	0	1010	1010	0	1010	1010	0	1004	1004	0	1008	1008	0	1008	1008
24.04.2018 20:00	-12	-7	127	-14	-5	-19	-14	-9	55	-13	-6	23	-13	-5	-18	-12	-9	-21	-11	-5	-16	-12	-7	-19	-10	-4	-14	-11	-4	-15	-6	-5	-11	-5	-8	-13	51	1	262	-113	5	-108	-158	6	-152	134	10	144	-2	-5	44	-7	-9	-16	5	-3	2	4	-3	1	6	-4	2	6	-6	118	25	-5	20	14	-11	3	8	-11	-3	5	-3	2	4	-6	212	18	-26	-8	5	-5	0	-3	-5	-8	134	-2	132	75	-2	73	62	-4	58	21	-4	17	15	-11	4	17	2	186	22	6	28	17	7	24	17	13	30	18	6	24	17	1	18	21	4	25	-6	-10	-16	13	-6	7	10	-7	3	14	-5	9	7	-2	5	-9	-4	-13	-1	1	0	-13	7	-6	-12	6	-6	-12	8	-4	1	10	11	85	11	96	18	-10	8	10	6	16	17	-8	9	55	6	61	144	6	150	-243	9	-234	256	6	262	-240	2	-238	14	-8	6	34	3	37	69	7	76	55	14	69	-107	3	-104	-114	5	-109	-196	-1	-197	-13	-6	-19	-13	-7	-20	-13	-7	-20	-12	-7	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	-3	8	12	-2	10	62	6	68	-44	3	44	53	3	56	14	-1	149	4	-5	-1	2	-7	-5	2	-1	1	8	0	8	-34	4	106	-26	2	-24	3	-7	-4	3	-3	0	7	-7	0	3	-2	1	11	-7	4	18	-5	13	42	-4	38	22	0	22	11	-1	10	-14	-2	-16	-4	-2	-6	-6	-3	-9	-3	0	-3	10	-3	7	29	0	29	4	-5	-1	22	1	23	31	-1	30	13	-5	8	45	-3	42	1	-5	-4	63	10	73	51	11	62	73	11	84	-10	-2	-12	8	-5	3	3	-5	-2	27	-3	24	-18	5	-13	0	0	0	0	0	0	0	0	0	0	0	0	53	8	509	75	6	81	56	2	58	47	-1	46	38	-3	35	85	2	544	88	3	91	93	5	98	61	3	64	74	4	78	71	10	81	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1008	1008	0	1022	1022	0	1022	1022	0	1022	1022	0	1008	1008	0	1009	1009	0	1009	1009	0	1009	1009	0	1003	1003	0	1008	1008	0	1008	1008
24.04.2018 21:00	-13	-7	126	-14	-5	-19	-14	-9	55	-13	-5	24	-13	-5	-18	-12	-9	-21	-11	-5	-16	-13	-6	-19	-11	-4	-15	-12	-5	-17	-8	-5	-13	-5	-8	-13	89	1	300	-47	5	-42	-40	7	-33	197	9	206	-5	-5	41	-9	-8	-17	9	-3	6	9	-4	5	11	-4	7	11	-6	123	23	-5	18	15	-11	4	7	-10	-3	5	-3	2	6	-6	214	21	-26	-5	8	-5	3	-5	-6	-11	94	-2	92	46	-4	42	31	-5	26	7	-5	2	12	-11	1	23	1	191	28	6	34	30	6	36	26	13	39	23	5	28	22	1	23	32	4	36	-4	-9	-13	18	-6	12	16	-7	9	16	-5	11	6	-1	5	-9	-4	-13	-2	1	-1	-12	7	-5	-12	6	-6	-11	8	-3	0	9	9	146	10	156	20	-9	11	10	7	17	20	-9	11	54	6	60	213	5	218	-243	10	-233	259	5	264	-232	3	-229	17	-8	9	22	3	25	120	8	128	187	13	200	-75	3	-72	-60	6	-54	-131	0	-131	-13	-6	-19	-14	-6	-20	-13	-6	-19	-12	-7	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	-1	9	12	-1	11	55	8	63	-36	4	53	39	6	45	7	0	143	9	-4	5	7	-6	1	7	0	7	13	-3	10	-32	7	111	-29	2	-27	5	-7	-2	8	-2	6	11	-6	5	7	-2	5	17	-6	11	27	-1	26	44	0	44	40	2	42	26	1	27	-15	0	-15	-6	0	-6	-8	-1	-9	16	0	16	16	-3	13	37	1	38	10	-5	5	16	3	19	21	1	22	20	-5	15	40	-2	38	-4	-5	-9	58	10	68	57	13	70	66	13	79	-9	-1	-10	15	-5	10	17	-3	14	32	0	32	-12	8	-4	0	0	0	0	0	0	0	0	0	0	0	0	22	8	478	60	8	68	35	4	39	20	-1	19	24	-3	21	76	5	538	97	2	99	88	5	93	33	5	38	52	7	59	45	11	56	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1008	1008	0	1023	1023	0	1023	1023	0	1023	1023	0	1007	1007	0	1008	1008	0	1008	1008	0	1008	1008	0	1002	1002	0	1007	1007	0	1007	1007
24.04.2018 22:00	-12	-7	127	-12	-5	-17	-13	-9	56	-11	-5	26	-12	-4	-16	-11	-9	-20	-10	-5	-15	-12	-6	-18	-10	-4	-14	-10	-4	-14	-8	-5	-13	-6	-7	-13	114	1	325	29	6	35	87	7	94	239	7	246	-7	-4	40	-11	-7	-18	15	-5	10	14	-6	8	17	-5	12	17	-6	129	21	-5	16	18	-12	6	8	-12	-4	8	-2	6	10	-6	218	24	-27	-3	13	-4	9	-6	-5	-11	49	-1	48	18	-2	16	6	-5	1	-1	-4	-5	12	-11	1	27	0	194	32	6	38	39	6	45	32	12	44	26	4	30	26	0	26	39	3	42	-4	-9	-13	24	-6	18	24	-7	17	20	-4	16	9	-3	6	-9	-3	-12	-1	2	1	-10	7	-3	-9	6	-3	-9	8	-1	3	10	13	193	9	202	21	-10	11	12	6	18	21	-10	11	52	7	59	261	5	266	-203	10	-193	235	5	240	-183	6	-177	20	-9	11	16	3	19	162	6	168	300	11	311	-20	3	-17	9	5	14	-37	1	-36	-12	-5	-17	-12	-6	-18	-11	-6	-17	-11	-6	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-1	5	8	-1	7	33	13	46	-22	5	68	16	9	25	-3	1	134	16	-4	12	13	-6	7	13	-2	11	19	-2	17	-25	7	118	-29	3	-26	4	-5	-1	14	-2	12	15	-7	8	10	-2	8	22	-7	15	35	-4	31	42	-2	40	49	4	53	36	3	39	-13	2	-11	-7	1	-6	-10	-1	-11	35	0	35	20	-3	17	42	2	44	16	-5	11	9	5	14	5	3	8	25	-5	20	33	-1	32	-8	-5	-13	40	15	55	44	13	57	41	16	57	-7	4	-3	21	-4	17	30	-5	25	34	0	34	-3	11	8	0	0	0	0	0	0	0	0	0	0	0	0	-7	10	451	36	9	45	13	6	19	-3	0	-3	13	-2	11	54	6	517	86	3	89	66	6	72	5	6	11	23	8	31	16	14	30	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1008	1008	0	1024	1024	0	1024	1024	0	1024	1024	0	1007	1007	0	1008	1008	0	1008	1008	0	1008	1008	0	1001	1001	0	1006	1006	0	1006	1006
24.04.2018 23:00	-9	-7	130	-9	-5	-14	-9	-9	60	-8	-5	29	-8	-4	-12	-8	-9	-17	-7	-5	-12	-9	-6	-15	-8	-4	-12	-8	-4	-12	-8	-5	-13	-6	-7	-13	121	1	332	106	6	112	191	5	196	256	6	262	-9	-4	38	-12	-7	-19	21	-5	16	21	-5	16	22	-5	17	23	-7	134	18	-6	12	20	-12	8	10	-12	-2	12	-4	8	14	-6	222	26	-28	-2	20	-6	14	-7	-5	-12	9	1	10	-2	-2	-4	-9	-3	-12	-2	-5	-7	16	-12	4	28	0	195	30	5	35	39	7	46	33	12	45	25	4	29	26	-1	25	38	3	41	-7	-9	-16	29	-6	23	30	-7	23	24	-4	20	13	-2	11	-7	-4	-11	3	1	4	-7	7	0	-6	6	0	-5	9	4	8	9	17	224	9	233	20	-11	9	14	6	20	20	-10	10	53	6	59	282	4	286	-127	11	-116	190	6	196	-90	8	-82	23	-10	13	19	5	24	191	6	197	382	10	392	48	3	51	77	5	82	68	2	70	-9	-6	-15	-9	-6	-15	-8	-6	-14	-8	-7	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	1	1	2	2	15	17	-2	6	89	-12	11	-1	-15	2	123	23	-6	17	20	-7	13	20	1	21	24	1	25	-14	8	130	-24	5	-19	1	-5	-4	21	-4	17	18	-7	11	12	-2	10	26	-6	20	40	-7	33	37	-1	36	44	7	51	37	6	43	-11	4	-7	-8	3	-5	-11	1	-10	52	1	53	23	-3	20	44	2	46	20	-5	15	5	5	10	-13	4	-9	29	-4	25	26	0	26	-12	-3	-15	15	18	33	18	17	35	9	22	31	-2	2	0	25	-4	21	42	-7	35	34	1	35	11	10	21	0	0	0	0	0	0	0	0	0	0	0	0	-25	10	433	11	9	20	-4	8	4	-16	1	-15	10	-1	9	28	5	490	64	2	66	35	7	42	-16	8	-8	-8	10	2	-12	14	2	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1008	1008	0	1024	1024	0	1024	1024	0	1024	1024	0	1007	1007	0	1007	1007	0	1007	1007	0	1007	1007	0	1001	1001	0	1005	1005	0	1005	1005
25.04.2018 00:00	-6	-7	133	-5	-5	-10	-5	-9	64	-3	-5	34	-4	-5	-9	-4	-8	-12	-4	-4	-8	-5	-5	-10	-6	-3	-9	-5	-4	-9	-7	-5	-12	-5	-8	-13	107	1	318	170	5	175	261	3	264	249	6	255	-8	-5	38	-11	-8	-19	27	-5	22	26	-5	21	27	-5	22	27	-7	138	15	-7	8	22	-12	10	11	-11	0	14	-4	10	17	-6	225	26	-28	-2	25	-5	20	-7	-5	-12	-20	2	-18	-9	0	-9	-12	-3	-15	0	-6	-6	20	-13	7	23	0	190	21	5	26	29	8	37	26	12	38	18	4	22	22	-1	21	27	2	29	-9	-8	-17	32	-7	25	35	-7	28	27	-4	23	18	-2	16	-4	-2	-6	10	2	12	-4	7	3	-2	6	4	-2	8	6	13	9	22	236	9	245	16	-11	5	15	6	21	15	-11	4	58	5	63	273	3	276	-29	12	-17	131	7	138	43	10	53	21	-10	11	34	4	38	204	7	211	423	9	432	109	3	112	135	4	139	169	2	171	-4	-6	-10	-5	-7	-12	-4	-7	-11	-5	-7	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	2	-7	-8	2	-6	-30	19	-11	17	7	109	-37	13	-24	-23	3	116	28	-5	23	26	-6	20	26	3	29	28	-1	27	2	7	145	-13	6	-7	-4	-4	-8	27	-3	24	20	-8	12	12	-3	9	29	-6	23	43	-2	41	32	0	32	24	9	33	25	8	33	-8	6	-2	-8	4	-4	-10	3	-7	67	0	67	25	-4	21	44	2	46	23	-6	17	3	6	9	-29	7	-22	31	-6	25	20	0	20	-12	-4	-16	-14	21	7	-13	22	9	-26	23	-3	5	4	9	26	-5	21	53	-4	49	33	1	34	26	11	37	0	0	0	0	0	0	0	0	0	0	0	0	-27	12	433	-9	10	1	-10	10	0	-13	3	-10	17	0	17	-1	6	462	37	5	42	4	7	11	-25	10	-15	-32	11	-21	-33	18	-15	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1008	1008	0	1024	1024	0	1024	1024	0	1024	1024	0	1006	1006	0	1006	1006	0	1006	1006	0	1006	1006	0	1000	1000	0	1003	1003	0	1003	1003
25.04.2018 01:00	-1	-6	139	0	-5	-5	0	-9	69	1	-4	39	0	-4	-4	0	-8	-8	-1	-3	-4	-1	-5	-6	-3	-3	-6	-2	-4	-6	-5	-4	-9	-4	-7	-11	77	4	291	202	5	207	285	1	286	218	7	225	-7	-4	40	-8	-7	-15	30	-5	25	29	-5	24	29	-5	24	29	-7	140	12	-7	5	22	-12	10	9	-11	-2	13	-2	11	18	-5	227	21	-28	-7	30	-6	24	-6	-5	-11	-34	2	-32	-9	0	-9	-12	-5	-17	5	-8	-3	22	-13	9	13	-1	179	7	4	11	10	8	18	12	12	24	5	4	9	11	-1	10	10	1	11	-8	-8	-16	32	-6	26	35	-7	28	25	-4	21	20	0	20	-1	-1	-2	16	3	19	-1	8	7	2	7	9	1	11	12	18	10	28	225	8	233	8	-11	-3	15	7	22	7	-11	-4	65	6	71	237	3	240	79	13	92	66	8	74	189	11	200	14	-11	3	58	4	62	199	6	205	417	7	424	149	2	151	174	6	180	245	1	246	1	-7	-6	-1	-7	-8	-1	-6	-7	-2	-7	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15	2	-13	-15	2	-13	-57	20	-37	33	7	125	-57	15	-42	-26	3	113	30	-5	25	28	-7	21	29	0	29	28	1	29	18	8	162	0	6	6	-8	-6	-14	29	-3	26	20	-8	12	13	-3	10	33	-6	27	46	-4	42	27	-1	26	-1	10	9	5	9	14	-5	7	2	-8	6	-2	-7	4	-3	77	0	77	26	-3	23	43	3	46	24	-6	18	4	7	11	-39	7	-32	33	-5	28	16	1	17	-11	-4	-15	-43	22	-21	-42	22	-20	-60	23	-37	14	7	21	25	-5	20	61	-5	56	32	2	34	39	12	51	0	0	0	0	0	0	0	0	0	0	0	0	-12	14	450	-18	12	-6	-6	12	6	7	4	11	32	0	32	-26	8	439	9	6	15	-23	11	-12	-19	11	-8	-40	14	-26	-36	19	-17	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1007	1007	0	1025	1025	0	1025	1025	0	1025	1025	0	1005	1005	0	1005	1005	0	1005	1005	0	1005	1005	0	999	999	0	1002	1002	0	1002	1002
